image,f1_mic,f2_mic,f3_mic,f4_mic,f5_mic,f6_mic,f7_mic,f8_mic,f9_mic,f10_mic,f11_mic,f12_mic,f13_mic,f14_mic,f15_mic,f16_mic,f1_mac,f2_mac,f3_mac,f4_mac,f5_mac,f6_mac,f7_mac,f8_mac,f9_mac,f10_mac,f11_mac,f12_mac,f13_mac,f14_mac,f15_mac,f16_mac,label
image245.png,1.6264502337095341,1.50432292728864,1.6151966283903085,1.5543373667384035,1.5155597535009318,1.5530268146216502,1.545741229373347,1.4454195296221894,1.6940456876032248,1.4345146533510895,1.331294512588923,1.395566781660185,1.4685868263698467,1.6896250845305343,1.4555363930596579,1.6202631303094777,44.0,71.0,66.0,47.0,59.0,47.0,42.0,60.0,45.0,51.0,53.0,53.0,36.0,38.0,47.0,41.0,124.0
image246.png,1.6264502337095341,1.50432292728864,1.6151966283903085,1.5543373667384035,1.5155597535009318,1.5530268146216502,1.545741229373347,1.4454195296221894,1.6940456876032248,1.4345146533510895,1.331294512588923,1.395566781660185,1.4685868263698467,1.6896250845305343,1.4555363930596579,1.6202631303094777,44.0,71.0,66.0,47.0,59.0,47.0,42.0,60.0,45.0,51.0,53.0,53.0,36.0,38.0,47.0,41.0,126.0
image247.png,1.6264502337095341,1.50432292728864,1.6151966283903085,1.5543373667384035,1.5155597535009318,1.5530268146216502,1.545741229373347,1.4454195296221894,1.6940456876032248,1.4345146533510895,1.331294512588923,1.395566781660185,1.4685868263698467,1.6896250845305343,1.4555363930596579,1.6202631303094777,44.0,71.0,66.0,47.0,59.0,47.0,42.0,60.0,45.0,51.0,53.0,53.0,36.0,38.0,47.0,41.0,118.0
image248.png,1.6264502337095341,1.50432292728864,1.6151966283903085,1.5543373667384035,1.5155597535009318,1.5530268146216502,1.545741229373347,1.4454195296221894,1.6940456876032248,1.4345146533510895,1.331294512588923,1.395566781660185,1.4685868263698467,1.6896250845305343,1.4555363930596579,1.6202631303094777,44.0,71.0,66.0,47.0,59.0,47.0,42.0,60.0,45.0,51.0,53.0,53.0,36.0,38.0,47.0,41.0,117.0
image249.png,1.6264502337095341,1.50432292728864,1.6151966283903085,1.5543373667384035,1.5155597535009318,1.5530268146216502,1.545741229373347,1.4454195296221894,1.6940456876032248,1.4345146533510895,1.331294512588923,1.395566781660185,1.4685868263698467,1.6896250845305343,1.4555363930596579,1.6202631303094777,44.0,71.0,66.0,47.0,59.0,47.0,42.0,60.0,45.0,51.0,53.0,53.0,36.0,38.0,47.0,41.0,117.0
image250.png,1.6264502337095341,1.50432292728864,1.6151966283903085,1.5543373667384035,1.5155597535009318,1.5530268146216502,1.545741229373347,1.4454195296221894,1.6940456876032248,1.4345146533510895,1.331294512588923,1.395566781660185,1.4685868263698467,1.6896250845305343,1.4555363930596579,1.6202631303094777,44.0,71.0,66.0,47.0,59.0,47.0,42.0,60.0,45.0,51.0,53.0,53.0,36.0,38.0,47.0,41.0,117.0
image251.png,1.6264502337095341,1.50432292728864,1.6151966283903085,1.5543373667384035,1.5155597535009318,1.5530268146216502,1.545741229373347,1.4454195296221894,1.6940456876032248,1.4345146533510895,1.331294512588923,1.395566781660185,1.4685868263698467,1.6896250845305343,1.4555363930596579,1.6202631303094777,44.0,71.0,66.0,47.0,59.0,47.0,42.0,60.0,45.0,51.0,53.0,53.0,36.0,38.0,47.0,41.0,118.0
image252.png,1.6264502337095341,1.50432292728864,1.6151966283903085,1.5543373667384035,1.5155597535009318,1.5530268146216502,1.545741229373347,1.4454195296221894,1.6940456876032248,1.4345146533510895,1.331294512588923,1.395566781660185,1.4685868263698467,1.6896250845305343,1.4555363930596579,1.6202631303094777,44.0,71.0,66.0,47.0,59.0,47.0,42.0,60.0,45.0,51.0,53.0,53.0,36.0,38.0,47.0,41.0,123.0
image253.png,1.6264502337095341,1.50432292728864,1.6151966283903085,1.5543373667384035,1.5155597535009318,1.5530268146216502,1.545741229373347,1.4454195296221894,1.6940456876032248,1.4345146533510895,1.331294512588923,1.395566781660185,1.4685868263698467,1.6896250845305343,1.4555363930596579,1.6202631303094777,44.0,71.0,66.0,47.0,59.0,47.0,42.0,60.0,45.0,51.0,53.0,53.0,36.0,38.0,47.0,41.0,118.0
image254.png,1.6264502337095341,1.50432292728864,1.6151966283903085,1.5543373667384035,1.5155597535009318,1.5530268146216502,1.545741229373347,1.4454195296221894,1.6940456876032248,1.4345146533510895,1.331294512588923,1.395566781660185,1.4685868263698467,1.6896250845305343,1.4555363930596579,1.6202631303094777,44.0,71.0,66.0,47.0,59.0,47.0,42.0,60.0,45.0,51.0,53.0,53.0,36.0,38.0,47.0,41.0,112.0
image255.png,1.6264502337095341,1.50432292728864,1.6151966283903085,1.5543373667384035,1.5155597535009318,1.5530268146216502,1.545741229373347,1.4454195296221894,1.6940456876032248,1.4345146533510895,1.331294512588923,1.395566781660185,1.4685868263698467,1.6896250845305343,1.4555363930596579,1.6202631303094777,44.0,71.0,66.0,47.0,59.0,47.0,42.0,60.0,45.0,51.0,53.0,53.0,36.0,38.0,47.0,41.0,123.0
image256.png,1.6264502337095341,1.50432292728864,1.6151966283903085,1.5543373667384035,1.5155597535009318,1.5530268146216502,1.545741229373347,1.4454195296221894,1.6940456876032248,1.4345146533510895,1.331294512588923,1.395566781660185,1.4685868263698467,1.6896250845305343,1.4555363930596579,1.6202631303094777,44.0,71.0,66.0,47.0,59.0,47.0,42.0,60.0,45.0,51.0,53.0,53.0,36.0,38.0,47.0,41.0,125.0
image257.png,1.6264502337095341,1.50432292728864,1.6151966283903085,1.5543373667384035,1.5155597535009318,1.5530268146216502,1.545741229373347,1.4454195296221894,1.6940456876032248,1.4345146533510895,1.331294512588923,1.395566781660185,1.4685868263698467,1.6896250845305343,1.4555363930596579,1.6202631303094777,44.0,71.0,66.0,47.0,59.0,47.0,42.0,60.0,45.0,51.0,53.0,53.0,36.0,38.0,47.0,41.0,120.0
image258.png,1.51447237706113,1.5170156202128544,1.488905451284181,1.998315407375171,1.5437550379245248,1.6331658415514783,1.912103208523548,1.362865423586242,1.4582975361150208,199.83036717573674,1.5035389209842425,1.4612290672666879,1.7255074222360953,2.4207093459403892,1.412525183702348,1.8231481007073214,53.0,67.0,59.0,43.0,46.0,52.0,48.0,63.0,50.0,40.0,60.0,48.0,39.0,46.0,41.0,45.0,117.0
image259.png,1.51447237706113,1.5170156202128544,1.488905451284181,1.998315407375171,1.5437550379245248,1.6331658415514783,1.912103208523548,1.362865423586242,1.4582975361150208,199.83036717573674,1.5035389209842425,1.4612290672666879,1.7255074222360953,2.4207093459403892,1.412525183702348,1.8231481007073214,53.0,67.0,59.0,43.0,46.0,52.0,48.0,63.0,50.0,40.0,60.0,48.0,39.0,46.0,41.0,45.0,118.0
image260.png,1.51447237706113,1.5170156202128544,1.488905451284181,1.998315407375171,1.5437550379245248,1.6331658415514783,1.912103208523548,1.362865423586242,1.4582975361150208,199.83036717573674,1.5035389209842425,1.4612290672666879,1.7255074222360953,2.4207093459403892,1.412525183702348,1.8231481007073214,53.0,67.0,59.0,43.0,46.0,52.0,48.0,63.0,50.0,40.0,60.0,48.0,39.0,46.0,41.0,45.0,113.0
image261.png,1.51447237706113,1.5170156202128544,1.488905451284181,1.998315407375171,1.5437550379245248,1.6331658415514783,1.912103208523548,1.362865423586242,1.4582975361150208,199.83036717573674,1.5035389209842425,1.4612290672666879,1.7255074222360953,2.4207093459403892,1.412525183702348,1.8231481007073214,53.0,67.0,59.0,43.0,46.0,52.0,48.0,63.0,50.0,40.0,60.0,48.0,39.0,46.0,41.0,45.0,116.0
image262.png,1.51447237706113,1.5170156202128544,1.488905451284181,1.998315407375171,1.5437550379245248,1.6331658415514783,1.912103208523548,1.362865423586242,1.4582975361150208,199.83036717573674,1.5035389209842425,1.4612290672666879,1.7255074222360953,2.4207093459403892,1.412525183702348,1.8231481007073214,53.0,67.0,59.0,43.0,46.0,52.0,48.0,63.0,50.0,40.0,60.0,48.0,39.0,46.0,41.0,45.0,110.0
image263.png,1.51447237706113,1.5170156202128544,1.488905451284181,1.998315407375171,1.5437550379245248,1.6331658415514783,1.912103208523548,1.362865423586242,1.4582975361150208,199.83036717573674,1.5035389209842425,1.4612290672666879,1.7255074222360953,2.4207093459403892,1.412525183702348,1.8231481007073214,53.0,67.0,59.0,43.0,46.0,52.0,48.0,63.0,50.0,40.0,60.0,48.0,39.0,46.0,41.0,45.0,114.0
image264.png,1.5714870365597895,1.7662557646625903,1.6171216584232662,1.7589983027225682,1.4572254118916919,1.797720190701884,1.5460995237767616,1.3957799625473373,1.487916763328446,1.59869869772504,1.446502225045306,1.56977826165556,1.833494916559201,1.687614784545987,1.614593544075996,1.4597100844890578,67.0,43.0,55.0,48.0,51.0,51.0,36.0,61.0,58.0,45.0,55.0,50.0,43.0,45.0,44.0,48.0,114.0
image265.png,1.5714870365597895,1.7662557646625903,1.6171216584232662,1.7589983027225682,1.4572254118916919,1.797720190701884,1.5460995237767616,1.3957799625473373,1.487916763328446,1.59869869772504,1.446502225045306,1.56977826165556,1.833494916559201,1.687614784545987,1.614593544075996,1.4597100844890578,67.0,43.0,55.0,48.0,51.0,51.0,36.0,61.0,58.0,45.0,55.0,50.0,43.0,45.0,44.0,48.0,116.0
image266.png,1.5714870365597895,1.7662557646625903,1.6171216584232662,1.7589983027225682,1.4572254118916919,1.797720190701884,1.5460995237767616,1.3957799625473373,1.487916763328446,1.59869869772504,1.446502225045306,1.56977826165556,1.833494916559201,1.687614784545987,1.614593544075996,1.4597100844890578,67.0,43.0,55.0,48.0,51.0,51.0,36.0,61.0,58.0,45.0,55.0,50.0,43.0,45.0,44.0,48.0,114.0
image267.png,1.6216595462369485,1.5467413189515318,1.5083319361068224,2.256659646123571,1.4110628667923604,1.5139265070561736,1.8232439723768783,1.4305801200854176,1.8175217863303317,1.6449905092915578,1.5079175066605424,1.4920149510774257,1.8410217235845932,1.559060367678472,1.5454441022831091,1.391232205282055,49.0,60.0,52.0,52.0,48.0,54.0,57.0,62.0,35.0,42.0,66.0,52.0,37.0,40.0,44.0,50.0,114.0
image268.png,1.6216595462369485,1.5467413189515318,1.5083319361068224,2.256659646123571,1.4110628667923604,1.5139265070561736,1.8232439723768783,1.4305801200854176,1.8175217863303317,1.6449905092915578,1.5079175066605424,1.4920149510774257,1.8410217235845932,1.559060367678472,1.5454441022831091,1.391232205282055,49.0,60.0,52.0,52.0,48.0,54.0,57.0,62.0,35.0,42.0,66.0,52.0,37.0,40.0,44.0,50.0,116.0
image269.png,1.6216595462369485,1.5467413189515318,1.5083319361068224,2.256659646123571,1.4110628667923604,1.5139265070561736,1.8232439723768783,1.4305801200854176,1.8175217863303317,1.6449905092915578,1.5079175066605424,1.4920149510774257,1.8410217235845932,1.559060367678472,1.5454441022831091,1.391232205282055,49.0,60.0,52.0,52.0,48.0,54.0,57.0,62.0,35.0,42.0,66.0,52.0,37.0,40.0,44.0,50.0,117.0
image270.png,1.51447237706113,1.5170156202128544,1.488905451284181,1.998315407375171,1.5437550379245248,1.6331658415514783,1.912103208523548,1.362865423586242,1.4582975361150208,199.83036717573674,1.5035389209842425,1.4612290672666879,1.7255074222360953,2.4207093459403892,1.412525183702348,1.8231481007073214,53.0,67.0,59.0,43.0,46.0,52.0,48.0,63.0,50.0,40.0,60.0,48.0,39.0,46.0,41.0,45.0,117.0
image271.png,1.51447237706113,1.5170156202128544,1.488905451284181,1.998315407375171,1.5437550379245248,1.6331658415514783,1.912103208523548,1.362865423586242,1.4582975361150208,199.83036717573674,1.5035389209842425,1.4612290672666879,1.7255074222360953,2.4207093459403892,1.412525183702348,1.8231481007073214,53.0,67.0,59.0,43.0,46.0,52.0,48.0,63.0,50.0,40.0,60.0,48.0,39.0,46.0,41.0,45.0,122.0
image272.png,1.51447237706113,1.5170156202128544,1.488905451284181,1.998315407375171,1.5437550379245248,1.6331658415514783,1.912103208523548,1.362865423586242,1.4582975361150208,199.83036717573674,1.5035389209842425,1.4612290672666879,1.7255074222360953,2.4207093459403892,1.412525183702348,1.8231481007073214,53.0,67.0,59.0,43.0,46.0,52.0,48.0,63.0,50.0,40.0,60.0,48.0,39.0,46.0,41.0,45.0,120.0
image273.png,1.51447237706113,1.5170156202128544,1.488905451284181,1.998315407375171,1.5437550379245248,1.6331658415514783,1.912103208523548,1.362865423586242,1.4582975361150208,199.83036717573674,1.5035389209842425,1.4612290672666879,1.7255074222360953,2.4207093459403892,1.412525183702348,1.8231481007073214,53.0,67.0,59.0,43.0,46.0,52.0,48.0,63.0,50.0,40.0,60.0,48.0,39.0,46.0,41.0,45.0,120.0
image274.png,1.51447237706113,1.5170156202128544,1.488905451284181,1.998315407375171,1.5437550379245248,1.6331658415514783,1.912103208523548,1.362865423586242,1.4582975361150208,199.83036717573674,1.5035389209842425,1.4612290672666879,1.7255074222360953,2.4207093459403892,1.412525183702348,1.8231481007073214,53.0,67.0,59.0,43.0,46.0,52.0,48.0,63.0,50.0,40.0,60.0,48.0,39.0,46.0,41.0,45.0,114.0
image275.png,1.51447237706113,1.5170156202128544,1.488905451284181,1.998315407375171,1.5437550379245248,1.6331658415514783,1.912103208523548,1.362865423586242,1.4582975361150208,199.83036717573674,1.5035389209842425,1.4612290672666879,1.7255074222360953,2.4207093459403892,1.412525183702348,1.8231481007073214,53.0,67.0,59.0,43.0,46.0,52.0,48.0,63.0,50.0,40.0,60.0,48.0,39.0,46.0,41.0,45.0,114.0
image276.png,1.51447237706113,1.5170156202128544,1.488905451284181,1.998315407375171,1.5437550379245248,1.6331658415514783,1.912103208523548,1.362865423586242,1.4582975361150208,199.83036717573674,1.5035389209842425,1.4612290672666879,1.7255074222360953,2.4207093459403892,1.412525183702348,1.8231481007073214,53.0,67.0,59.0,43.0,46.0,52.0,48.0,63.0,50.0,40.0,60.0,48.0,39.0,46.0,41.0,45.0,114.0
image277.png,1.51447237706113,1.5170156202128544,1.488905451284181,1.998315407375171,1.5437550379245248,1.6331658415514783,1.912103208523548,1.362865423586242,1.4582975361150208,199.83036717573674,1.5035389209842425,1.4612290672666879,1.7255074222360953,2.4207093459403892,1.412525183702348,1.8231481007073214,53.0,67.0,59.0,43.0,46.0,52.0,48.0,63.0,50.0,40.0,60.0,48.0,39.0,46.0,41.0,45.0,114.0
image278.png,1.51447237706113,1.5170156202128544,1.488905451284181,1.998315407375171,1.5437550379245248,1.6331658415514783,1.912103208523548,1.362865423586242,1.4582975361150208,199.83036717573674,1.5035389209842425,1.4612290672666879,1.7255074222360953,2.4207093459403892,1.412525183702348,1.8231481007073214,53.0,67.0,59.0,43.0,46.0,52.0,48.0,63.0,50.0,40.0,60.0,48.0,39.0,46.0,41.0,45.0,116.0
image279.png,1.6264502337095341,1.50432292728864,1.6151966283903085,1.5543373667384035,1.5155597535009318,1.5530268146216502,1.545741229373347,1.4454195296221894,1.6940456876032248,1.4345146533510895,1.331294512588923,1.395566781660185,1.4685868263698467,1.6896250845305343,1.4555363930596579,1.6202631303094777,44.0,71.0,66.0,47.0,59.0,47.0,42.0,60.0,45.0,51.0,53.0,53.0,36.0,38.0,47.0,41.0,119.0
image280.png,1.6264502337095341,1.50432292728864,1.6151966283903085,1.5543373667384035,1.5155597535009318,1.5530268146216502,1.545741229373347,1.4454195296221894,1.6940456876032248,1.4345146533510895,1.331294512588923,1.395566781660185,1.4685868263698467,1.6896250845305343,1.4555363930596579,1.6202631303094777,44.0,71.0,66.0,47.0,59.0,47.0,42.0,60.0,45.0,51.0,53.0,53.0,36.0,38.0,47.0,41.0,126.0
image281.png,1.6264502337095341,1.50432292728864,1.6151966283903085,1.5543373667384035,1.5155597535009318,1.5530268146216502,1.545741229373347,1.4454195296221894,1.6940456876032248,1.4345146533510895,1.331294512588923,1.395566781660185,1.4685868263698467,1.6896250845305343,1.4555363930596579,1.6202631303094777,44.0,71.0,66.0,47.0,59.0,47.0,42.0,60.0,45.0,51.0,53.0,53.0,36.0,38.0,47.0,41.0,126.0
image282.png,1.5151357598432138,1.5174111862413162,1.4852454203980228,1.7961080858312704,1.533548416435902,1.549362862222461,1.6058630211183043,1.4464011329215118,1.6486085584356132,1.6178756461647188,1.4349339454461667,1.961436326206031,1.6281974402992805,1.7044264107478377,1.5901807341042309,1.4591780965084367,47.0,61.0,59.0,36.0,57.0,49.0,51.0,61.0,48.0,60.0,58.0,43.0,36.0,39.0,47.0,48.0,126.0
image283.png,1.5151357598432138,1.5174111862413162,1.4852454203980228,1.7961080858312704,1.533548416435902,1.549362862222461,1.6058630211183043,1.4464011329215118,1.6486085584356132,1.6178756461647188,1.4349339454461667,1.961436326206031,1.6281974402992805,1.7044264107478377,1.5901807341042309,1.4591780965084367,47.0,61.0,59.0,36.0,57.0,49.0,51.0,61.0,48.0,60.0,58.0,43.0,36.0,39.0,47.0,48.0,134.0
image284.png,1.5151357598432138,1.5174111862413162,1.4852454203980228,1.7961080858312704,1.533548416435902,1.549362862222461,1.6058630211183043,1.4464011329215118,1.6486085584356132,1.6178756461647188,1.4349339454461667,1.961436326206031,1.6281974402992805,1.7044264107478377,1.5901807341042309,1.4591780965084367,47.0,61.0,59.0,36.0,57.0,49.0,51.0,61.0,48.0,60.0,58.0,43.0,36.0,39.0,47.0,48.0,125.0
image285.png,1.6131734564069793,1.5385168252938035,1.4455531408899582,1.569567614598581,1.4234435115859743,1.5326441392620243,1.5625555984731514,1.337307659288874,1.5092707956370288,1.54423167273056,1.432310017103734,1.4381823589913898,1.8473522777857647,1.9641035057899996,1.5789605232590904,1.5325672931146272,49.0,65.0,62.0,44.0,60.0,47.0,45.0,64.0,52.0,44.0,60.0,49.0,44.0,38.0,44.0,33.0,123.0
image286.png,1.6131734564069793,1.5385168252938035,1.4455531408899582,1.569567614598581,1.4234435115859743,1.5326441392620243,1.5625555984731514,1.337307659288874,1.5092707956370288,1.54423167273056,1.432310017103734,1.4381823589913898,1.8473522777857647,1.9641035057899996,1.5789605232590904,1.5325672931146272,49.0,65.0,62.0,44.0,60.0,47.0,45.0,64.0,52.0,44.0,60.0,49.0,44.0,38.0,44.0,33.0,133.0
image287.png,1.6131734564069793,1.5385168252938035,1.4455531408899582,1.569567614598581,1.4234435115859743,1.5326441392620243,1.5625555984731514,1.337307659288874,1.5092707956370288,1.54423167273056,1.432310017103734,1.4381823589913898,1.8473522777857647,1.9641035057899996,1.5789605232590904,1.5325672931146272,49.0,65.0,62.0,44.0,60.0,47.0,45.0,64.0,52.0,44.0,60.0,49.0,44.0,38.0,44.0,33.0,134.0
image288.png,1.6264502337095341,1.50432292728864,1.6151966283903085,1.5543373667384035,1.5155597535009318,1.5530268146216502,1.545741229373347,1.4454195296221894,1.6940456876032248,1.4345146533510895,1.331294512588923,1.395566781660185,1.4685868263698467,1.6896250845305343,1.4555363930596579,1.6202631303094777,44.0,71.0,66.0,47.0,59.0,47.0,42.0,60.0,45.0,51.0,53.0,53.0,36.0,38.0,47.0,41.0,135.0
image289.png,1.6264502337095341,1.50432292728864,1.6151966283903085,1.5543373667384035,1.5155597535009318,1.5530268146216502,1.545741229373347,1.4454195296221894,1.6940456876032248,1.4345146533510895,1.331294512588923,1.395566781660185,1.4685868263698467,1.6896250845305343,1.4555363930596579,1.6202631303094777,44.0,71.0,66.0,47.0,59.0,47.0,42.0,60.0,45.0,51.0,53.0,53.0,36.0,38.0,47.0,41.0,140.0
image290.png,1.6264502337095341,1.50432292728864,1.6151966283903085,1.5543373667384035,1.5155597535009318,1.5530268146216502,1.545741229373347,1.4454195296221894,1.6940456876032248,1.4345146533510895,1.331294512588923,1.395566781660185,1.4685868263698467,1.6896250845305343,1.4555363930596579,1.6202631303094777,44.0,71.0,66.0,47.0,59.0,47.0,42.0,60.0,45.0,51.0,53.0,53.0,36.0,38.0,47.0,41.0,133.0
image291.png,1.4762701356886525,1.5243238572516007,1.4495180917184953,1.580311438155747,1.4257575173463828,1.4347071257127337,1.4885675093373498,1.5462889169333622,1.5024108772744138,1.4779064138361695,1.4009188770392818,1.4397977415198733,1.5062917805311808,1.6349693290078997,1.5586285357035328,1.8545832988945472,41.0,63.0,57.0,42.0,56.0,53.0,58.0,58.0,59.0,51.0,58.0,50.0,39.0,42.0,39.0,34.0,134.0
image292.png,1.4762701356886525,1.5243238572516007,1.4495180917184953,1.580311438155747,1.4257575173463828,1.4347071257127337,1.4885675093373498,1.5462889169333622,1.5024108772744138,1.4779064138361695,1.4009188770392818,1.4397977415198733,1.5062917805311808,1.6349693290078997,1.5586285357035328,1.8545832988945472,41.0,63.0,57.0,42.0,56.0,53.0,58.0,58.0,59.0,51.0,58.0,50.0,39.0,42.0,39.0,34.0,134.0
image293.png,1.4762701356886525,1.5243238572516007,1.4495180917184953,1.580311438155747,1.4257575173463828,1.4347071257127337,1.4885675093373498,1.5462889169333622,1.5024108772744138,1.4779064138361695,1.4009188770392818,1.4397977415198733,1.5062917805311808,1.6349693290078997,1.5586285357035328,1.8545832988945472,41.0,63.0,57.0,42.0,56.0,53.0,58.0,58.0,59.0,51.0,58.0,50.0,39.0,42.0,39.0,34.0,134.0
image294.png,1.4762701356886525,1.5243238572516007,1.4495180917184953,1.580311438155747,1.4257575173463828,1.4347071257127337,1.4885675093373498,1.5462889169333622,1.5024108772744138,1.4779064138361695,1.4009188770392818,1.4397977415198733,1.5062917805311808,1.6349693290078997,1.5586285357035328,1.8545832988945472,41.0,63.0,57.0,42.0,56.0,53.0,58.0,58.0,59.0,51.0,58.0,50.0,39.0,42.0,39.0,34.0,138.0
image295.png,1.4762701356886525,1.5243238572516007,1.4495180917184953,1.580311438155747,1.4257575173463828,1.4347071257127337,1.4885675093373498,1.5462889169333622,1.5024108772744138,1.4779064138361695,1.4009188770392818,1.4397977415198733,1.5062917805311808,1.6349693290078997,1.5586285357035328,1.8545832988945472,41.0,63.0,57.0,42.0,56.0,53.0,58.0,58.0,59.0,51.0,58.0,50.0,39.0,42.0,39.0,34.0,137.0
image296.png,1.4762701356886525,1.5243238572516007,1.4495180917184953,1.580311438155747,1.4257575173463828,1.4347071257127337,1.4885675093373498,1.5462889169333622,1.5024108772744138,1.4779064138361695,1.4009188770392818,1.4397977415198733,1.5062917805311808,1.6349693290078997,1.5586285357035328,1.8545832988945472,41.0,63.0,57.0,42.0,56.0,53.0,58.0,58.0,59.0,51.0,58.0,50.0,39.0,42.0,39.0,34.0,132.0
image297.png,1.475784712082274,1.4077872002932135,1.4297020808845322,1.5452522188721318,1.4403589591450827,1.4541066605624862,1.6267444970545237,1.3846597730375814,1.496907195356872,1.5843796664401515,1.5158373823815359,1.4896578395904119,1.562034413000518,1.9605841051232415,2.1658861960035716,1.3152245745684013,57.0,65.0,51.0,49.0,58.0,59.0,47.0,63.0,43.0,44.0,56.0,51.0,36.0,34.0,38.0,49.0,137.0
image298.png,1.475784712082274,1.4077872002932135,1.4297020808845322,1.5452522188721318,1.4403589591450827,1.4541066605624862,1.6267444970545237,1.3846597730375814,1.496907195356872,1.5843796664401515,1.5158373823815359,1.4896578395904119,1.562034413000518,1.9605841051232415,2.1658861960035716,1.3152245745684013,57.0,65.0,51.0,49.0,58.0,59.0,47.0,63.0,43.0,44.0,56.0,51.0,36.0,34.0,38.0,49.0,132.0
image299.png,1.475784712082274,1.4077872002932135,1.4297020808845322,1.5452522188721318,1.4403589591450827,1.4541066605624862,1.6267444970545237,1.3846597730375814,1.496907195356872,1.5843796664401515,1.5158373823815359,1.4896578395904119,1.562034413000518,1.9605841051232415,2.1658861960035716,1.3152245745684013,57.0,65.0,51.0,49.0,58.0,59.0,47.0,63.0,43.0,44.0,56.0,51.0,36.0,34.0,38.0,49.0,133.0
image300.png,1.4989443856218292,1.6356572584025821,1.6216304353657005,1.6230358618175575,1.5040510458891876,1.590466403095096,1.5980997941816988,1.4214649341081707,1.7142755043716857,2.0157326475378277,1.615166363012115,1.6188251187129554,2.1731819726905255,1.7548181988238907,1.4973915727039304,1.4717790112777873,49.0,51.0,59.0,49.0,60.0,49.0,52.0,65.0,58.0,43.0,49.0,48.0,35.0,39.0,50.0,44.0,137.0
image301.png,1.4989443856218292,1.6356572584025821,1.6216304353657005,1.6230358618175575,1.5040510458891876,1.590466403095096,1.5980997941816988,1.4214649341081707,1.7142755043716857,2.0157326475378277,1.615166363012115,1.6188251187129554,2.1731819726905255,1.7548181988238907,1.4973915727039304,1.4717790112777873,49.0,51.0,59.0,49.0,60.0,49.0,52.0,65.0,58.0,43.0,49.0,48.0,35.0,39.0,50.0,44.0,133.0
image302.png,1.4989443856218292,1.6356572584025821,1.6216304353657005,1.6230358618175575,1.5040510458891876,1.590466403095096,1.5980997941816988,1.4214649341081707,1.7142755043716857,2.0157326475378277,1.615166363012115,1.6188251187129554,2.1731819726905255,1.7548181988238907,1.4973915727039304,1.4717790112777873,49.0,51.0,59.0,49.0,60.0,49.0,52.0,65.0,58.0,43.0,49.0,48.0,35.0,39.0,50.0,44.0,127.0
image303.png,1.6264502337095341,1.50432292728864,1.6151966283903085,1.5543373667384035,1.5155597535009318,1.5530268146216502,1.545741229373347,1.4454195296221894,1.6940456876032248,1.4345146533510895,1.331294512588923,1.395566781660185,1.4685868263698467,1.6896250845305343,1.4555363930596579,1.6202631303094777,44.0,71.0,66.0,47.0,59.0,47.0,42.0,60.0,45.0,51.0,53.0,53.0,36.0,38.0,47.0,41.0,131.0
image304.png,1.6264502337095341,1.50432292728864,1.6151966283903085,1.5543373667384035,1.5155597535009318,1.5530268146216502,1.545741229373347,1.4454195296221894,1.6940456876032248,1.4345146533510895,1.331294512588923,1.395566781660185,1.4685868263698467,1.6896250845305343,1.4555363930596579,1.6202631303094777,44.0,71.0,66.0,47.0,59.0,47.0,42.0,60.0,45.0,51.0,53.0,53.0,36.0,38.0,47.0,41.0,119.0
image305.png,1.6264502337095341,1.50432292728864,1.6151966283903085,1.5543373667384035,1.5155597535009318,1.5530268146216502,1.545741229373347,1.4454195296221894,1.6940456876032248,1.4345146533510895,1.331294512588923,1.395566781660185,1.4685868263698467,1.6896250845305343,1.4555363930596579,1.6202631303094777,44.0,71.0,66.0,47.0,59.0,47.0,42.0,60.0,45.0,51.0,53.0,53.0,36.0,38.0,47.0,41.0,131.0
image306.png,1.6264502337095341,1.50432292728864,1.6151966283903085,1.5543373667384035,1.5155597535009318,1.5530268146216502,1.545741229373347,1.4454195296221894,1.6940456876032248,1.4345146533510895,1.331294512588923,1.395566781660185,1.4685868263698467,1.6896250845305343,1.4555363930596579,1.6202631303094777,44.0,71.0,66.0,47.0,59.0,47.0,42.0,60.0,45.0,51.0,53.0,53.0,36.0,38.0,47.0,41.0,125.0
image307.png,1.6264502337095341,1.50432292728864,1.6151966283903085,1.5543373667384035,1.5155597535009318,1.5530268146216502,1.545741229373347,1.4454195296221894,1.6940456876032248,1.4345146533510895,1.331294512588923,1.395566781660185,1.4685868263698467,1.6896250845305343,1.4555363930596579,1.6202631303094777,44.0,71.0,66.0,47.0,59.0,47.0,42.0,60.0,45.0,51.0,53.0,53.0,36.0,38.0,47.0,41.0,124.0
image308.png,1.6264502337095341,1.50432292728864,1.6151966283903085,1.5543373667384035,1.5155597535009318,1.5530268146216502,1.545741229373347,1.4454195296221894,1.6940456876032248,1.4345146533510895,1.331294512588923,1.395566781660185,1.4685868263698467,1.6896250845305343,1.4555363930596579,1.6202631303094777,44.0,71.0,66.0,47.0,59.0,47.0,42.0,60.0,45.0,51.0,53.0,53.0,36.0,38.0,47.0,41.0,131.0
